speaker_id,target_id,approach,n_refs,strategy,seed,output_path,tts_time_s,eval_time_s,utmos,speaker_sim,wer,cer,sbs_f1,transcript
1995,1995_1837_000010_000005,embed_avg,1,random,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_1refs_random_seed123.wav,8.94,0.29,4.469,0.9457,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,1,random,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_1refs_random_seed456.wav,9.26,0.3,4.484,0.8618,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,1,longest,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_1refs_longest_seed42.wav,9.69,0.3,4.519,0.9497,0.3636,0.038,,To her all things meant something nothing was aimless nothing merely happened
1995,1995_1837_000010_000005,embed_avg,1,longest,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_1refs_longest_seed123.wav,10.26,0.31,4.53,0.9507,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,1,longest,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_1refs_longest_seed456.wav,10.82,0.32,4.509,0.9417,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,2,random,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_2refs_random_seed42.wav,8.84,0.3,4.528,0.9114,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,2,random,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_2refs_random_seed123.wav,9.72,0.3,4.505,0.9218,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,2,random,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_2refs_random_seed456.wav,8.75,0.29,4.503,0.9419,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,2,longest,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_2refs_longest_seed42.wav,9.43,0.3,4.531,0.9062,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,2,longest,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_2refs_longest_seed123.wav,10.19,0.31,4.505,0.9291,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,2,longest,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_2refs_longest_seed456.wav,10.2,0.32,4.513,0.9147,0.4545,0.0506,,"To her, all things meant something nothing was aimless. Nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,3,random,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_3refs_random_seed42.wav,9.05,0.3,4.486,0.8856,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,3,random,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_3refs_random_seed123.wav,10.03,0.3,4.495,0.8971,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,3,random,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_3refs_random_seed456.wav,9.86,0.31,4.483,0.9285,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,3,longest,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_3refs_longest_seed42.wav,9.5,0.32,4.501,0.9227,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,3,longest,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_3refs_longest_seed123.wav,10.07,0.3,4.481,0.9248,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,3,longest,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_3refs_longest_seed456.wav,8.77,0.29,4.516,0.94,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,5,random,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_5refs_random_seed42.wav,10.25,0.3,4.456,0.9115,0.1818,0.038,,"To her all things meant something. Nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,5,random,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_5refs_random_seed123.wav,8.87,0.29,4.454,0.9285,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,5,random,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_5refs_random_seed456.wav,9.53,0.3,4.45,0.9464,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,5,longest,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_5refs_longest_seed42.wav,7.74,0.29,4.412,0.9306,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,5,longest,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_5refs_longest_seed123.wav,11.01,0.3,4.485,0.9302,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,embed_avg,5,longest,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_embed_avg_5refs_longest_seed456.wav,9.48,0.29,4.519,0.9388,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,1,random,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_1refs_random_seed42.wav,7.96,0.28,4.495,0.9304,0.4545,0.0506,,to her all things meant something nothing was aimless nothing merely happened
1995,1995_1837_000010_000005,concat_audio,1,random,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_1refs_random_seed123.wav,9.72,0.28,4.507,0.9334,0.3636,0.038,,To her all things meant something nothing was aimless nothing merely happened
1995,1995_1837_000010_000005,concat_audio,1,random,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_1refs_random_seed456.wav,9.16,0.29,4.508,0.9341,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,1,longest,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_1refs_longest_seed42.wav,11.89,0.31,4.541,0.9223,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,1,longest,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_1refs_longest_seed123.wav,11.75,0.32,4.349,0.947,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,1,longest,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_1refs_longest_seed456.wav,11.1,0.31,4.524,0.934,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,2,random,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_2refs_random_seed42.wav,8.43,0.29,4.486,0.8844,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,2,random,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_2refs_random_seed123.wav,9.31,0.29,4.505,0.9601,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,2,random,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_2refs_random_seed456.wav,9.08,0.29,4.491,0.9449,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,2,longest,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_2refs_longest_seed42.wav,9.12,0.29,4.511,0.9578,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,2,longest,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_2refs_longest_seed123.wav,9.59,0.29,4.487,0.8965,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,2,longest,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_2refs_longest_seed456.wav,9.73,0.3,4.501,0.9294,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,3,random,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_3refs_random_seed42.wav,8.65,0.3,4.47,0.935,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,3,random,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_3refs_random_seed123.wav,9.38,0.29,4.496,0.9541,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,3,random,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_3refs_random_seed456.wav,9.35,0.3,4.481,0.9657,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,3,longest,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_3refs_longest_seed42.wav,9.19,0.29,4.49,0.9718,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,3,longest,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_3refs_longest_seed123.wav,9.44,0.3,4.503,0.9666,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,3,longest,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_3refs_longest_seed456.wav,11.22,0.3,4.522,0.9271,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,5,random,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_5refs_random_seed42.wav,9.69,0.3,4.494,0.9317,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,5,random,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_5refs_random_seed123.wav,11.15,0.3,4.489,0.9481,0.1818,0.0253,,"To her all things meant something, nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,5,random,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_5refs_random_seed456.wav,9.46,0.29,4.479,0.9695,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,5,longest,42,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_5refs_longest_seed42.wav,9.74,0.31,4.495,0.9532,0.3636,0.038,,To her all things meant something nothing was aimless. Nothing merely happened.
1995,1995_1837_000010_000005,concat_audio,5,longest,123,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_5refs_longest_seed123.wav,9.47,0.29,4.492,0.9574,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000010_000005,concat_audio,5,longest,456,outputs/fewshot/1995/1995_1995_1837_000010_000005_concat_audio_5refs_longest_seed456.wav,8.75,0.29,4.46,0.9577,0.1818,0.0127,,"To her all things meant something nothing was aimless, nothing merely happened."
1995,1995_1837_000013_000002,single_baseline,1,random,42,outputs/fewshot/1995/1995_1995_1837_000013_000002_single_baseline_1refs_random_seed42.wav,5.26,0.34,4.408,0.9286,0.3333,0.0625,,"What a field of cotton, what a marvelous field."
